Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain,estGagnant
2011-10-14,41,6,38,28,8,4,6,0,27483912,False
2011-10-14,45,1,23,10,26,7,11,0,27483912,False
2011-10-14,18,48,4,25,26,5,7,0,27483912,False
2011-10-14,47,23,12,29,32,3,5,0,27483912,True
2011-10-14,39,24,29,9,32,6,9,0,27483912,False
2011-10-18,33,49,24,42,3,7,8,0,35273363,False
2011-10-18,46,18,37,48,23,2,10,0,35273363,True
2011-10-18,23,35,44,7,15,2,4,0,35273363,False
2011-10-18,42,43,36,18,1,7,4,0,35273363,False
2011-10-18,30,46,42,11,47,5,2,0,35273363,False
2011-10-21,39,33,29,13,8,1,4,0,47998649,False
2011-10-21,2,33,38,31,44,8,4,0,47998649,False
2011-10-21,10,22,37,49,43,10,4,0,47998649,False
2011-10-21,37,19,2,33,46,5,8,2,47998649,True
2011-10-21,40,37,22,13,8,10,11,0,47998649,False
2011-10-25,37,2,1,14,5,7,10,0,15000000,False
2011-10-25,38,14,47,2,8,10,9,0,15000000,False
2011-10-25,39,4,6,44,21,6,4,0,15000000,False
2011-10-25,39,28,22,12,27,4,10,0,15000000,True
2011-10-25,20,12,26,14,2,11,4,0,15000000,False
2011-10-28,18,7,1,32,29,8,2,0,26983680,False
2011-10-28,32,22,44,12,36,3,11,0,26983680,False
2011-10-28,37,40,26,28,2,9,4,0,26983680,False
2011-10-28,22,35,19,37,10,5,7,0,26983680,False
2011-10-28,39,16,20,17,50,4,8,0,26983680,True
2011-11-02,3,20,5,36,11,11,9,0,15000000,False
2011-11-02,31,46,22,34,37,4,1,0,15000000,False
2011-11-02,37,47,31,18,5,2,8,0,15000000,False
2011-11-02,42,15,3,37,41,9,6,0,15000000,False
2011-11-02,15,14,12,19,23,7,8,0,15000000,True
2011-11-03,17,24,37,19,46,2,7,0,82769625,True
2011-11-03,17,40,43,2,41,3,10,0,82769625,False
2011-11-03,22,14,42,38,33,9,10,0,82769625,False
2011-11-03,42,48,22,26,44,9,6,0,82769625,False
2011-11-03,3,41,35,37,31,9,11,0,82769625,False
2011-11-10,7,4,31,25,1,4,7,0,15000000,False
2011-11-10,12,16,4,1,48,9,10,0,15000000,True
2011-11-10,32,42,39,46,12,7,5,0,15000000,False
2011-11-10,46,44,31,48,49,10,8,0,15000000,False
2011-11-10,23,43,34,2,17,10,8,0,15000000,False
2011-11-11,18,20,35,48,49,2,7,0,67939184,False
2011-11-11,36,31,15,8,40,11,1,0,67939184,False
2011-11-11,25,1,45,16,47,2,4,0,67939184,False
2011-11-11,49,4,2,32,7,1,3,0,67939184,False
2011-11-11,30,18,1,4,23,3,7,1,67939184,True
2011-11-15,47,17,22,6,45,3,11,1,15000000,True
2011-11-15,29,48,24,6,5,11,7,0,15000000,False
2011-11-15,35,2,39,41,34,4,9,0,15000000,False
2011-11-15,47,9,1,3,27,3,5,0,15000000,False
2011-11-15,6,10,16,37,46,7,6,0,15000000,False
2011-11-18,15,2,45,17,22,7,11,0,15000000,False
2011-11-18,39,44,24,4,12,2,4,0,15000000,True
2011-11-18,29,26,16,19,43,8,2,0,15000000,False
2011-11-18,31,10,26,17,20,6,3,0,15000000,False
2011-11-18,15,40,2,45,9,9,1,0,15000000,False
2011-11-22,16,40,38,24,18,2,4,0,21897137,True
2011-11-22,13,20,12,43,28,8,2,0,21897137,False
2011-11-22,4,28,39,35,12,4,9,0,21897137,False
2011-11-22,27,25,31,37,32,2,10,0,21897137,False
2011-11-22,4,26,32,1,33,9,2,0,21897137,False
2011-11-25,7,42,38,28,23,1,2,0,35062896,False
2011-11-25,34,14,26,19,28,5,8,1,35062896,True
2011-11-25,4,30,14,10,49,2,4,0,35062896,False
2011-11-25,47,24,10,19,2,10,7,0,35062896,False
2011-11-25,21,22,37,6,33,6,7,0,35062896,False
2011-11-29,44,29,24,32,13,11,1,0,15000000,False
2011-11-29,1,34,42,24,19,9,7,0,15000000,False
2011-11-29,39,28,37,41,19,2,8,0,15000000,False
2011-11-29,38,27,42,41,23,11,2,0,15000000,False
2011-11-29,25,50,11,45,41,7,2,0,15000000,True
2011-12-07,19,17,42,45,38,9,10,1,185000000,True
2011-12-07,37,13,33,19,40,9,3,0,185000000,False
2011-12-07,47,49,9,24,32,3,9,0,185000000,False
2011-12-07,41,44,17,4,49,9,10,0,185000000,False
2011-12-07,41,36,35,11,22,3,11,0,185000000,False
2011-12-08,7,25,6,23,32,11,2,0,46432977,False
2011-12-08,28,42,39,33,36,8,9,0,46432977,False
2011-12-08,48,20,15,9,44,3,10,0,46432977,False
2011-12-08,7,20,37,10,27,7,4,0,46432977,True
2011-12-08,45,38,4,33,47,3,11,0,46432977,False
2011-12-13,46,31,12,28,11,3,11,0,34268472,False
2011-12-13,47,48,33,45,38,1,9,0,34268472,False
2011-12-13,41,32,16,1,24,1,10,0,34268472,False
2011-12-13,49,37,16,38,20,11,2,0,34268472,False
2011-12-13,12,37,18,33,7,1,11,0,34268472,True
2011-12-16,10,2,23,31,5,5,2,1,46576447,True
2011-12-16,34,44,3,10,24,2,6,0,46576447,False
2011-12-16,25,31,45,48,8,8,3,0,46576447,False
2011-12-16,33,11,21,4,10,9,10,0,46576447,False
2011-12-16,27,26,5,28,37,4,11,0,46576447,False
2011-12-20,14,48,1,9,12,7,1,0,15000000,True
2011-12-20,20,39,21,36,13,4,1,0,15000000,False
2011-12-20,29,16,39,3,18,3,2,0,15000000,False
2011-12-20,40,25,11,45,47,4,5,0,15000000,False
2011-12-20,28,29,45,40,13,6,2,0,15000000,False
2011-12-23,22,7,24,28,21,1,11,0,30860915,True
2011-12-23,43,35,33,12,30,7,8,0,30860915,False
2011-12-23,29,47,9,46,48,5,3,0,30860915,False
2011-12-23,2,16,39,24,37,9,6,0,30860915,False
2011-12-23,38,16,17,6,20,7,11,0,30860915,False
2011-12-27,36,33,49,14,44,1,10,0,38129375,False
2011-12-27,19,34,30,31,9,10,6,0,38129375,False
2011-12-27,40,5,17,37,27,1,10,0,38129375,False
2011-12-27,3,17,10,39,4,3,8,0,38129375,False
2011-12-27,26,21,25,19,44,7,3,0,38129375,True
2011-12-30,36,44,43,16,50,8,7,0,51792389,True
2011-12-30,32,21,42,18,1,5,4,0,51792389,False
2011-12-30,35,45,28,8,5,9,5,0,51792389,False
2011-12-30,21,10,18,3,26,5,8,0,51792389,False
2011-12-30,23,48,35,38,11,2,9,0,51792389,False
2012-01-05,4,15,41,5,19,11,9,0,15000000,True
2012-01-05,39,12,42,45,15,11,8,0,15000000,False
2012-01-05,32,25,31,13,1,11,6,0,15000000,False
2012-01-05,33,9,42,7,30,2,10,0,15000000,False
2012-01-05,44,11,42,28,3,9,2,0,15000000,False
2012-01-06,26,2,36,14,4,9,10,0,120024029,True
2012-01-06,43,22,27,21,35,4,2,0,120024029,False
2012-01-06,32,6,21,37,43,2,9,0,120024029,False
2012-01-06,36,17,10,15,16,9,6,0,120024029,False
2012-01-06,45,3,29,38,36,3,9,0,120024029,False
2012-01-13,3,12,15,32,27,4,10,0,29204007,False
2012-01-13,23,12,22,38,19,8,9,0,29204007,False
2012-01-13,14,44,46,16,22,4,5,0,29204007,False
2012-01-13,39,13,21,14,27,8,6,0,29204007,True
2012-01-13,19,8,21,27,34,2,11,0,29204007,False
2012-01-17,36,26,34,41,37,10,7,0,36496417,False
2012-01-17,26,37,31,13,43,5,10,0,36496417,False
2012-01-17,47,45,41,10,29,5,1,0,36496417,False
2012-01-17,15,29,26,22,7,10,2,0,36496417,False
2012-01-17,12,44,22,30,31,5,6,0,36496417,True
2012-01-20,42,47,36,14,29,5,2,0,48895464,False
2012-01-20,12,41,30,8,46,8,2,0,48895464,False
2012-01-20,23,20,40,1,35,8,5,0,48895464,False
2012-01-20,9,8,10,43,31,1,5,0,48895464,False
2012-01-20,10,28,27,2,22,8,6,1,48895464,True
2012-01-24,36,3,18,6,25,7,1,0,15000000,False
2012-01-24,37,2,29,22,25,8,11,0,15000000,False
2012-01-24,1,20,6,2,36,11,8,0,15000000,True
2012-01-24,47,22,33,43,38,1,9,0,15000000,False
2012-01-24,1,40,22,8,29,8,7,0,15000000,False
2012-01-27,25,23,44,6,42,5,8,0,26630721,False
2012-01-27,11,30,37,7,32,3,7,0,26630721,False
2012-01-27,22,33,24,40,32,2,8,0,26630721,False
2012-01-27,14,21,3,44,47,2,5,0,26630721,False
2012-01-27,10,19,44,13,39,6,2,0,26630721,True
2012-01-31,33,5,8,24,9,2,6,0,33767650,False
2012-01-31,15,49,5,3,23,4,7,0,33767650,False
2012-01-31,43,34,38,9,45,4,2,0,33767650,True
2012-01-31,44,31,48,49,45,2,3,0,33767650,False
2012-01-31,49,41,44,19,20,1,4,0,33767650,False
2012-02-03,11,14,44,37,31,11,5,0,26670951,False
2012-02-03,32,38,44,19,49,9,4,0,26670951,False
2012-02-03,46,35,16,4,8,11,3,0,26670951,False
2012-02-03,44,5,11,6,30,6,2,1,26670951,True
2012-02-03,32,33,2,22,12,10,2,0,26670951,False
2012-02-10,23,17,28,33,47,9,6,0,15000000,False
2012-02-10,15,41,37,42,44,2,4,0,15000000,False
2012-02-10,47,24,1,10,28,8,6,0,15000000,False
2012-02-10,20,14,44,9,45,6,9,0,15000000,False
2012-02-10,16,42,21,36,4,8,7,0,15000000,True
2012-02-11,19,12,16,42,15,7,1,0,119125945,False
2012-02-11,41,23,38,45,24,10,1,0,119125945,False
2012-02-11,2,21,40,47,25,4,7,0,119125945,False
2012-02-11,38,14,7,19,32,2,4,0,119125945,False
2012-02-11,6,10,3,44,11,3,4,0,119125945,True
2012-02-14,3,2,36,31,16,1,6,0,22361166,False
2012-02-14,39,44,35,1,43,5,11,0,22361166,False
2012-02-14,29,49,48,14,47,2,9,0,22361166,False
2012-02-14,41,35,31,27,49,10,2,0,22361166,False
2012-02-14,36,14,42,46,27,11,8,0,22361166,True
2012-02-17,11,4,47,28,38,11,10,0,34279343,True
2012-02-17,21,10,33,32,40,3,8,0,34279343,False
2012-02-17,20,35,15,3,17,1,9,0,34279343,False
2012-02-17,13,6,31,16,14,4,7,0,34279343,False
2012-02-17,5,9,6,30,38,6,11,0,34279343,False
2012-02-21,3,28,29,27,37,1,2,0,41851240,False
2012-02-21,18,12,17,44,10,3,9,0,41851240,False
2012-02-21,22,15,28,11,8,4,1,0,41851240,False
2012-02-21,41,17,7,6,13,10,11,0,41851240,False
2012-02-21,11,24,14,25,29,11,7,0,41851240,True
2012-02-24,34,3,12,26,7,10,8,1,54897476,True
2012-02-24,14,15,49,13,18,6,10,0,54897476,False
2012-02-24,20,26,32,44,11,10,7,0,54897476,False
2012-02-24,22,13,8,30,20,5,2,0,54897476,False
2012-02-24,40,32,3,8,36,8,4,0,54897476,False
2012-02-28,8,45,30,4,27,5,2,0,15000000,False
2012-02-28,8,15,39,6,10,11,8,0,15000000,False
2012-02-28,40,38,30,47,27,7,5,0,15000000,False
2012-02-28,33,40,28,35,12,1,6,0,15000000,False
2012-02-28,10,48,1,17,33,2,3,0,15000000,True
2012-03-01,40,10,22,33,15,4,2,0,59857419,False
2012-03-01,23,1,5,30,47,4,10,0,59857419,False
2012-03-01,49,10,48,6,39,9,2,0,59857419,False
2012-03-01,16,1,27,7,43,4,5,0,59857419,False
2012-03-01,42,30,45,3,49,5,10,0,59857419,True
2012-03-02,41,43,2,24,45,8,9,0,46106653,False
2012-03-02,16,20,19,25,28,1,10,0,46106653,True
2012-03-02,4,35,25,38,13,6,2,0,46106653,False
2012-03-02,4,38,3,49,11,2,9,0,46106653,False
2012-03-02,3,42,1,47,24,2,3,0,46106653,False
2012-03-04,28,8,9,33,40,4,5,0,21716352,False
2012-03-04,14,44,7,37,38,9,4,0,21716352,False
2012-03-04,3,22,48,38,33,11,5,0,21716352,False
2012-03-04,1,8,18,25,30,10,9,0,21716352,True
2012-03-04,1,15,31,49,8,1,10,0,21716352,False
2012-03-07,34,18,37,6,17,7,2,0,40811640,False
2012-03-07,22,7,2,40,27,6,3,0,40811640,True
2012-03-07,23,4,34,20,48,5,10,0,40811640,False
2012-03-07,4,1,44,5,41,11,5,0,40811640,False
2012-03-07,32,47,43,27,1,5,10,0,40811640,False
2012-03-08,39,40,32,38,7,3,7,0,180011715,False
2012-03-08,28,48,15,2,12,3,4,0,180011715,False
2012-03-08,11,15,49,44,33,6,1,0,180011715,False
2012-03-08,34,35,42,24,46,5,1,0,180011715,True
2012-03-08,42,45,16,17,46,4,1,0,180011715,False
2012-03-13,16,13,6,14,35,4,1,0,33798147,False
2012-03-13,39,41,3,49,48,10,4,0,33798147,False
2012-03-13,29,22,9,48,38,1,7,0,33798147,False
2012-03-13,11,31,37,21,3,11,1,0,33798147,False
2012-03-13,47,1,25,10,43,8,9,0,33798147,True
2012-03-16,8,7,3,44,45,4,7,0,45758710,False
2012-03-16,41,49,15,26,17,4,9,0,45758710,False
2012-03-16,24,5,16,49,39,9,5,0,45758710,False
2012-03-16,23,9,5,41,48,1,3,0,45758710,False
2012-03-16,12,4,50,3,23,4,7,1,45758710,True
2012-03-20,25,28,29,23,31,1,3,0,15000000,False
2012-03-20,34,1,19,9,42,10,4,0,15000000,False
2012-03-20,13,42,46,26,27,10,9,0,15000000,False
2012-03-20,28,30,15,16,46,3,4,0,15000000,True
2012-03-20,32,7,20,3,6,1,9,0,15000000,False
2012-03-23,17,16,32,33,22,6,7,0,26096499,False
2012-03-23,50,15,9,23,31,8,11,1,26096499,True
2012-03-23,22,26,15,30,9,7,9,0,26096499,False
2012-03-23,29,5,7,40,3,3,1,0,26096499,False
2012-03-23,14,45,31,16,25,1,7,0,26096499,False
2012-03-27,5,28,49,26,18,10,9,0,15000000,False
2012-03-27,43,17,22,35,5,8,11,0,15000000,False
2012-03-27,29,36,27,34,24,7,8,1,15000000,True
2012-03-27,18,40,15,44,11,9,7,0,15000000,False
2012-03-27,24,36,15,35,4,8,1,0,15000000,False
2012-03-30,30,31,4,20,27,11,7,0,15000000,False
2012-03-30,24,41,26,42,30,2,1,0,15000000,False
2012-03-30,28,43,4,20,9,11,6,0,15000000,False
2012-03-30,27,31,41,20,37,2,9,0,15000000,False
2012-03-30,46,17,23,4,36,10,6,0,15000000,True
2012-04-05,21,42,44,2,43,3,11,0,25968725,False
2012-04-05,29,18,35,46,15,10,9,0,25968725,False
2012-04-05,30,37,36,45,19,8,1,0,25968725,False
2012-04-05,44,40,37,47,42,9,8,0,25968725,False
2012-04-05,26,41,40,39,3,1,2,0,25968725,True
2012-04-09,18,39,17,44,11,10,5,0,34855964,True
2012-04-09,10,8,4,31,47,5,9,0,34855964,False
2012-04-09,10,44,28,3,32,6,5,0,34855964,False
2012-04-09,27,6,33,24,11,6,1,0,34855964,False
2012-04-09,36,21,30,27,25,8,1,0,34855964,False
2012-04-12,18,9,40,33,36,2,3,0,42363921,False
2012-04-12,12,22,30,33,37,5,3,0,42363921,False
2012-04-12,29,5,28,44,10,2,4,0,42363921,True
2012-04-12,25,39,5,35,15,4,7,0,42363921,False
2012-04-12,7,46,27,39,29,6,1,0,42363921,False
2012-04-13,33,16,11,15,41,2,9,0,53763217,False
2012-04-13,21,17,20,18,28,8,6,0,53763217,False
2012-04-13,6,36,25,22,7,10,4,0,53763217,False
2012-04-13,40,31,3,23,45,6,2,0,53763217,False
2012-04-13,8,39,43,13,26,3,5,1,53763217,True
2012-04-17,3,8,4,29,32,2,7,0,15000000,False
2012-04-17,25,39,16,36,9,2,10,0,15000000,False
2012-04-17,3,46,5,36,38,10,11,0,15000000,False
2012-04-17,10,28,49,48,33,10,1,0,15000000,True
2012-04-17,7,37,9,2,40,5,3,0,15000000,False
2012-04-20,9,17,28,49,44,4,5,0,26031384,False
2012-04-20,32,41,29,3,6,11,10,0,26031384,True
2012-04-20,30,33,14,26,37,3,4,0,26031384,False
2012-04-20,15,32,22,35,19,6,7,0,26031384,False
2012-04-20,33,17,10,21,26,11,7,0,26031384,False
2012-04-24,22,27,20,9,31,5,7,0,32867376,False
2012-04-24,42,28,11,35,43,4,9,0,32867376,False
2012-04-24,26,48,7,13,46,7,4,0,32867376,False
2012-04-24,8,24,48,43,9,3,5,0,32867376,True
2012-04-24,32,37,47,16,49,4,1,0,32867376,False
2012-04-27,2,14,8,45,36,8,11,0,44407281,False
2012-04-27,1,37,24,21,7,3,9,0,44407281,False
2012-04-27,11,36,6,45,29,8,11,0,44407281,False
2012-04-27,36,43,30,27,20,1,6,1,44407281,True
2012-04-27,6,19,26,37,20,4,2,0,44407281,False
2012-05-06,18,19,47,16,30,5,9,0,134974395,False
2012-05-06,13,49,37,47,34,8,9,0,134974395,True
2012-05-06,5,2,27,32,31,10,1,0,134974395,False
2012-05-06,1,19,6,48,49,6,5,0,134974395,False
2012-05-06,36,42,37,43,19,9,7,0,134974395,False
2012-05-10,42,20,46,45,1,2,8,0,26871790,False
2012-05-10,45,31,18,10,44,3,10,0,26871790,False
2012-05-10,34,32,25,4,19,6,11,0,26871790,False
2012-05-10,19,16,18,21,9,3,2,0,26871790,True
2012-05-10,8,12,5,6,9,1,3,0,26871790,False
2012-05-15,13,2,50,11,26,5,2,0,51753790,True
2012-05-15,15,29,39,7,27,6,9,0,51753790,False
2012-05-15,7,11,24,13,5,7,6,0,51753790,False
2012-05-15,42,19,13,38,15,3,9,0,51753790,False
2012-05-15,30,31,10,38,11,4,11,0,51753790,False
2012-05-18,29,2,17,48,44,8,10,0,65687547,False
2012-05-18,30,49,8,23,47,9,10,0,65687547,False
2012-05-18,4,25,7,47,33,7,3,0,65687547,False
2012-05-18,25,3,10,16,19,3,5,0,65687547,False
2012-05-18,29,50,43,47,13,9,11,0,65687547,True
2012-05-22,10,32,17,30,21,3,6,0,74848794,False
2012-05-22,35,46,34,43,21,11,3,0,74848794,False
2012-05-22,27,43,22,5,2,8,7,0,74848794,False
2012-05-22,38,36,28,4,39,9,10,0,74848794,False
2012-05-22,31,32,41,16,37,7,1,0,74848794,True
2012-05-25,35,12,22,49,46,2,8,0,89779597,True
2012-05-25,35,1,33,28,18,5,8,0,89779597,False
2012-05-25,31,18,43,44,37,2,10,0,89779597,False
2012-05-25,43,24,34,21,35,10,7,0,89779597,False
2012-05-25,39,49,15,43,7,3,9,0,89779597,False
2012-05-29,18,24,35,16,46,2,4,0,101071615,False
2012-05-29,38,48,27,2,42,10,5,0,101071615,False
2012-05-29,28,17,25,15,8,3,11,0,101071615,True
2012-05-29,8,37,11,23,33,11,4,0,101071615,False
2012-05-29,13,18,8,44,43,7,9,0,101071615,False
2012-06-01,8,33,49,18,41,5,10,0,73113566,False
2012-06-01,1,6,10,31,12,7,2,2,73113566,True
2012-06-01,32,23,30,31,24,7,9,0,73113566,False
2012-06-01,44,28,23,38,16,8,10,0,73113566,False
2012-06-01,24,23,31,2,35,1,8,0,73113566,False
2012-06-03,23,47,27,37,24,6,2,0,15000000,True
2012-06-03,44,32,24,8,14,6,1,0,15000000,False
2012-06-03,28,35,29,6,1,5,7,0,15000000,False
2012-06-03,16,41,24,6,43,11,2,0,15000000,False
2012-06-03,27,30,39,22,2,9,1,0,15000000,False
2012-06-04,9,49,5,48,35,2,1,0,32751944,False
2012-06-04,44,31,18,43,14,9,11,0,32751944,False
2012-06-04,11,35,45,20,30,2,3,0,32751944,True
2012-06-04,20,36,39,13,42,2,1,0,32751944,False
2012-06-04,9,6,32,42,7,1,10,0,32751944,False
2012-06-07,43,3,13,36,20,8,7,0,53006942,False
2012-06-07,3,36,30,43,45,1,10,0,53006942,False
2012-06-07,40,42,38,31,32,3,1,0,53006942,True
2012-06-07,46,18,44,8,23,8,9,0,53006942,False
2012-06-07,45,37,17,3,11,9,3,0,53006942,False
2012-06-11,36,47,10,13,35,8,5,0,132672800,False
2012-06-11,20,21,4,45,36,11,4,0,132672800,False
2012-06-11,35,25,20,41,7,1,9,0,132672800,True
2012-06-11,23,29,13,48,28,2,6,0,132672800,False
2012-06-11,19,13,6,14,46,5,1,0,132672800,False
2012-06-15,48,38,27,22,10,3,7,2,26828456,True
2012-06-15,38,1,21,49,46,4,9,0,26828456,False
2012-06-15,4,2,25,34,43,5,7,0,26828456,False
2012-06-15,34,12,21,31,26,7,2,0,26828456,False
2012-06-15,36,29,41,17,20,9,10,0,26828456,False
2012-06-19,17,20,50,7,35,5,11,1,15000000,True
2012-06-19,21,27,44,7,41,8,5,0,15000000,False
2012-06-19,45,16,41,34,4,7,8,0,15000000,False
2012-06-19,8,6,20,42,48,8,10,0,15000000,False
2012-06-19,24,46,23,43,15,3,10,0,15000000,False
2012-06-22,18,14,19,43,49,7,3,0,15000000,True
2012-06-22,16,44,36,26,17,11,10,0,15000000,False
2012-06-22,8,21,36,5,47,6,1,0,15000000,False
2012-06-22,7,21,28,3,24,6,9,0,15000000,False
2012-06-22,5,37,27,1,22,9,7,0,15000000,False
2012-06-26,11,22,35,20,1,10,8,0,21896089,True
2012-06-26,16,3,17,40,28,6,10,0,21896089,False
2012-06-26,10,45,43,32,2,9,10,0,21896089,False
2012-06-26,27,35,32,48,23,3,1,0,21896089,False
2012-06-26,17,8,42,39,4,11,4,0,21896089,False
2012-06-29,18,12,25,10,29,11,2,0,33263796,False
2012-06-29,6,36,21,42,16,9,1,0,33263796,False
2012-06-29,9,2,22,41,32,8,10,0,33263796,False
2012-06-29,31,25,17,10,7,5,8,0,33263796,False
2012-06-29,14,17,28,39,29,11,1,0,33263796,True
2012-07-02,15,3,17,33,28,2,4,1,54252968,True
2012-07-02,22,27,23,13,3,4,3,0,54252968,False
2012-07-02,42,25,32,11,19,4,7,0,54252968,False
2012-07-02,39,29,43,1,34,10,11,0,54252968,False
2012-07-02,7,6,12,48,20,1,8,0,54252968,False
2012-07-08,32,24,21,23,45,5,3,0,190000000,False
2012-07-08,20,50,34,46,27,3,2,0,190000000,True
2012-07-08,48,42,22,8,1,2,8,0,190000000,False
2012-07-08,34,24,14,6,7,6,11,0,190000000,False
2012-07-08,9,12,44,15,19,11,6,0,190000000,False
2012-07-09,47,13,38,16,33,4,7,0,47319633,False
2012-07-09,15,9,39,49,32,8,10,0,47319633,False
2012-07-09,34,22,16,49,25,11,1,0,47319633,False
2012-07-09,15,35,13,30,42,4,6,1,47319633,True
2012-07-09,46,18,40,23,34,4,7,0,47319633,False
2012-07-12,10,18,31,42,16,2,5,0,54583279,True
2012-07-12,19,47,44,14,1,4,9,0,54583279,False
2012-07-12,2,19,40,6,34,3,9,0,54583279,False
2012-07-12,34,21,19,23,13,5,2,0,54583279,False
2012-07-12,9,28,6,45,47,8,1,0,54583279,False
2012-07-13,29,41,2,21,40,7,1,0,76630917,False
2012-07-13,18,46,35,25,8,9,4,0,76630917,True
2012-07-13,35,3,32,48,36,9,8,0,76630917,False
2012-07-13,49,33,40,2,48,8,7,0,76630917,False
2012-07-13,27,48,10,28,17,2,3,0,76630917,False
2012-07-17,8,47,35,1,21,4,7,0,85954935,False
2012-07-17,30,43,29,24,32,5,3,0,85954935,False
2012-07-17,30,45,5,24,6,6,8,0,85954935,False
2012-07-17,14,21,24,34,19,9,4,0,85954935,False
2012-07-17,24,2,43,7,46,10,8,0,85954935,True
2012-07-20,21,7,45,40,44,3,7,0,101392999,False
2012-07-20,19,23,10,45,49,9,10,0,101392999,True
2012-07-20,11,7,26,33,12,5,8,0,101392999,False
2012-07-20,7,41,27,15,49,3,4,0,101392999,False
2012-07-20,7,46,17,4,31,5,1,0,101392999,False
2012-07-24,18,25,4,16,44,11,1,0,112218632,True
2012-07-24,21,14,8,2,19,4,2,0,112218632,False
2012-07-24,23,38,6,29,32,9,7,0,112218632,False
2012-07-24,31,9,23,29,4,8,10,0,112218632,False
2012-07-24,6,32,48,43,25,9,1,0,112218632,False
2012-07-27,15,48,14,23,21,2,10,0,141583959,True
2012-07-27,35,41,46,27,39,4,1,0,141583959,False
2012-07-27,43,11,44,30,24,4,5,0,141583959,False
2012-07-27,14,46,25,38,39,9,3,0,141583959,False
2012-07-27,45,3,6,8,29,9,10,0,141583959,False
2012-07-31,25,10,42,2,16,5,9,0,156962440,False
2012-07-31,35,39,4,36,29,9,8,0,156962440,True
2012-07-31,12,46,9,2,23,11,4,0,156962440,False
2012-07-31,11,34,35,36,32,7,9,0,156962440,False
2012-07-31,23,18,47,3,32,4,10,0,156962440,False
2012-08-05,3,34,48,38,21,5,8,0,32541206,True
2012-08-05,20,31,29,12,7,4,9,0,32541206,False
2012-08-05,44,46,10,47,16,11,2,0,32541206,False
2012-08-05,18,23,37,27,5,11,2,0,32541206,False
2012-08-05,45,5,43,16,18,2,1,0,32541206,False
2012-08-06,11,22,5,34,40,9,11,2,158052844,True
2012-08-06,26,22,1,17,16,10,3,0,158052844,False
2012-08-06,34,7,49,15,21,9,8,0,158052844,False
2012-08-06,34,37,6,19,7,3,6,0,158052844,False
2012-08-06,4,43,36,35,37,3,8,0,158052844,False
2012-08-14,18,7,3,34,32,10,6,0,15000000,False
2012-08-14,11,26,30,46,18,1,9,0,15000000,False
2012-08-14,15,17,29,32,5,4,11,0,15000000,False
2012-08-14,45,16,42,1,38,9,10,0,15000000,True
2012-08-14,33,42,15,29,24,11,10,0,15000000,False
2012-08-17,18,46,20,16,47,1,2,0,26921509,False
2012-08-17,8,7,46,23,39,4,1,0,26921509,False
2012-08-17,19,25,33,44,28,8,2,0,26921509,True
2012-08-17,2,21,25,31,32,8,11,0,26921509,False
2012-08-17,43,48,32,18,10,9,4,0,26921509,False
2012-08-21,17,5,38,4,48,4,3,0,34941089,True
2012-08-21,46,32,21,37,11,11,7,0,34941089,False
2012-08-21,36,18,28,43,47,7,5,0,34941089,False
2012-08-21,21,26,45,2,10,8,3,0,34941089,False
2012-08-21,19,10,17,8,33,7,2,0,34941089,False
2012-08-24,23,43,6,29,9,1,6,0,47570390,False
2012-08-24,34,48,9,16,28,8,3,0,47570390,False
2012-08-24,35,25,6,40,34,1,9,0,47570390,False
2012-08-24,35,1,4,3,29,7,5,0,47570390,False
2012-08-24,6,5,19,37,12,7,3,1,47570390,True
2012-08-28,46,18,15,29,49,7,5,0,15000000,False
2012-08-28,1,26,25,44,18,5,4,0,15000000,True
2012-08-28,43,45,16,5,46,9,11,0,15000000,False
2012-08-28,2,32,45,19,47,6,11,0,15000000,False
2012-08-28,41,35,48,40,12,11,3,0,15000000,False
2012-08-31,43,25,4,1,40,2,8,0,26982209,False
2012-08-31,48,17,2,6,30,5,8,0,26982209,False
2012-08-31,31,28,16,48,33,11,7,0,26982209,True
2012-08-31,6,34,44,25,33,7,10,0,26982209,False
2012-08-31,4,9,28,42,7,8,10,0,26982209,False
2012-09-03,9,10,26,42,2,4,5,0,26508061,False
2012-09-03,12,36,44,4,39,3,10,0,26508061,False
2012-09-03,27,44,18,49,3,8,4,0,26508061,False
2012-09-03,13,25,41,39,11,5,2,0,26508061,False
2012-09-03,39,36,32,47,3,6,9,0,26508061,True
2012-09-10,23,8,10,25,2,8,9,0,34447603,True
2012-09-10,43,18,26,1,3,2,1,0,34447603,False
2012-09-10,36,45,24,37,13,2,7,0,34447603,False
2012-09-10,38,37,1,10,6,11,3,0,34447603,False
2012-09-10,7,4,43,5,19,11,2,0,34447603,False
2012-09-11,20,6,34,43,11,1,7,0,152867729,False
2012-09-11,47,49,35,2,13,8,4,0,152867729,False
2012-09-11,28,7,31,6,39,2,10,0,152867729,False
2012-09-11,43,7,44,25,34,5,1,0,152867729,False
2012-09-11,47,28,14,21,22,5,4,0,152867729,True
2012-09-14,37,27,10,23,9,11,9,0,26580854,False
2012-09-14,37,20,40,42,1,2,4,0,26580854,False
2012-09-14,1,23,39,10,41,10,4,0,26580854,False
2012-09-14,6,16,20,3,39,1,11,0,26580854,False
2012-09-14,27,10,44,23,3,9,7,1,26580854,True
2012-09-18,38,7,39,44,6,7,9,0,15000000,True
